id,title,ratings,director,writer,pri_genre,sec_genre,ter_genre,release_date,language,company,duration,eze_rank
2647,Simple Baby,,Tchidi Chikere,"Tchidi Chikere,Chinedu Ezenwa",Drama,,,10/1/2006,English,P. Collins Productions,,496
6323,The Cock-Tale,,Joshua Ojo,,Thriller,Comedy,,2/1/2020,English,Eropreston Creative Ventures,,462
3279,Tears In My Heart,,Okey Ifeanyi,Okey Ifeanyi,Drama,,,12/1/2013,English,,,267
591,Squatterz,,,,Comedy,,,4/1/2012,English,,25,96
808,Mortal Inheritance,,Andy Amenechi,"Andy Amenechi,Bond Emeruwa",Drama,,,7/1/1996,English,Silverscreen Studios,104,404
5753,Mary Slessor,,,,Drama,,,9/1/2008,English,Jeta Amata Concepts,30,107
1399,The Last Day,,Chuks Okpala,Chuks Okpala,Drama,,,2/1/2021,English,RealNollyTV,,114
4562,Hold Hands,,Simon Peacemaker,Ijenebe Anwuri,Drama,,,11/1/2021,English,Rose & Bliss Entertainment,92,317
1341,The Silent Book 2,,Ifeanyi Onyeabor,,Drama,,,1/1/2003,English,Akagod Investments,,321
1074,The Reunion,,Thomas Odia,Voke Ometan,Drama,,,8/1/2019,English,Fojo Media,105,770
4866,Astray,,Muyiwa Ademola,"Allwell Ademola,Iyabo Ojo",Drama,,,7/1/2016,Yoruba,Fespris Production,139,363
1999,Along Bordering Lines,,Grace Edwin-Okon,Chigozirim Nwanegbo,Drama,,,8/1/2018,English,Derwin Productions,80,229
5023,Old Cargos,,Chimdi Chiama,,Comedy,,,10/1/2007,English,Samlex Electronics Company,,750
2482,Ile Wa,,Allwell Ademola,Allwell Ademola,Comedy,Drama,,8/1/2018,Yoruba,Hibee Pictures Limited,97,158
6311,Dirty Game,,Teco Benson,,Drama,,,,English,Liberty Films,,863
4623,Diary Of A Lagos Girl,,Jumoke Olatunde,,Comedy,,,2/1/2016,English,Parables Entertainment,,258
6542,Kaima,,Okey Ifeanyi,Confidence Onyejegbu,Drama,,,11/1/2019,English,Rok Studios,,517
3468,Only Daughter,,Chimdi Chiama,,Drama,,,1/1/2007,English,Andy Iyke Production,,554
3297,Sacred Tradition,,Amayo Uzo Philips,"Amayo Uzo Philips,Nkechi Uzo Philips",Drama,,,2/1/2005,English,Reemmy Jes Production (RJP),,916
6963,Chief Daddy 2: Going For Broke,3.2,Niyi Akinmolayan,"Mo Abudu,Salah Sabiti,Heidi Uys",Comedy,,,1/1/2022,English,EbonyLife Films,113,558
5217,Wife Of The Year,,Yvonne Jegede,Uduak Isong Oguamanam,Short,Drama,,8/1/2020,English,Me Myself and I Productions,18,20
6599,Asunder 2,,,,Drama,,,2/1/2006,English,Frontmaster International,,1124
2249,Silent Whispers 2,,Cash Nwachukwu,,Drama,,,4/1/2007,English,Ben-Nobis Ventures Ltd.,,349
6815,Nerve Wreck,,Charles Uwagbai,Saviour Kings Bob,Romance,,,9/1/2021,English,Rok Studios,,32
511,Couple Goals,,Sunshine Olawore,Feyisayo Damilola,Romance,,,12/1/2021,English,Adnom Communications,108,134
3319,Hand Of God,,John Uche,,Drama,,,12/1/2003,English,Freeman International,,488
3411,Political Control,,"Andy Amenechi,Adim Williams",,Drama,,,6/1/2006,English,Louis Merchandise,,679
943,Together As One 2,,Kenneth Egbuna,,Drama,,,,English,Divine Touch Productions,,541
4644,Stay Dead,,Emeka Amakeze,Emeka Amakeze,Drama,,,2/1/2022,English,Dreams on Screen Media,,74
2408,Promise & Fail,,Tarila Thompson,,Drama,,,10/1/2004,English,Elonel International Ltd.,,982
4573,Simple Baby 2,,Tchidi Chikere,,Drama,,,11/1/2006,English,P. Collins Productions,,415
990,One Room,,Blessing Effiom Egbe,Blessing Effiom Egbe,Drama,,,12/1/2016,English,BConcept Network Productions,109,438
1466,Test Of Love,,Emmanuel Akaemeh,Darlington Chukwunyere,Romance,,,3/1/2022,English,Closer Pictures,,264
348,Adani Magbagbe,,,,Drama,,,3/1/2008,Yoruba,,,177
5499,Abuse Of Rights,,Benneth Nwankwo,,Short,Drama,,2/1/2021,English,BN Media,,7
4876,Return Of The Princess 2,,,,Drama,,,8/1/2005,English,Son of God Movies,,487
7033,Persecution 2,,Obi Callys Obinali,,Comedy,,,6/1/2007,English,Global Update Pictures,,226
6116,Eating With The Devil,,Willie Adah Ajenge,,Drama,,,12/1/2003,English,Longybest Video Links,,296
1745,Ir„≥ Funfun,,Muhydeen S. Ayinde,Femi Adebayo,Drama,,,9/1/2009,Yoruba,Femi Adebayo Film,,346
6938,Kiss Me Quick,,Sam Okoh,,Comedy,,,10/1/1998,English,"Allmark Movie,Infinity Merchant Inc.",75,309
2016,Domestic Staff,,Cent Micah Imoyera,Cent Micah Imoyera,Drama,,,8/1/2015,English,,54,24
5112,The Haunting Shadows 3,,Mike Bamiloye,,Drama,,,1/1/2005,English,Mount Zion Productions,,30
2730,One On One,,Prince Emeka Ani,,Drama,Romance,,1/1/2008,English,Konia Concept,,578
988,Joshua 2,,Adim Williams,,Comedy,,,6/1/2005,English,"O.C. Movies Production,Videofield International",,365
3074,The Legend 2,,Reginald Ebere,,Drama,,,11/1/2004,English,Ice Productions Ltd.,,278
2908,Osama Bin La,,MacCollins Chidebe,,Comedy,Drama,,2/1/2002,Ibo,,,286
5412,Dan Tijara,,Isah Alolo,,Drama,,,11/1/2009,Hausa,,,18
7099,Critical Condition,,Dickson Iroegbu,"Dickson Iroegbu,Tai Emeka Obasi",Drama,,,3/1/2008,English,Goodlife Production,,524
4026,In A Jungle,,Uduak Etukudo,,Short,Drama,,1/1/2019,English,Victoria & Dorothy Company,12,70
4899,Maradona,7.2,Muka Ray Eyiwuni,,Comedy,Drama,,,Yoruba,Muka Ray Productions,90,488
1534,My Banquet 1 August Noir Fantasy,,Queen Kate Ajike,,Short,Fantasy,,9/1/2019,English,,,8
5768,My Everlasting Love,,Ikechukwu Onyeka,"Pascal Amanfo,Uchenna Mbunabo",Drama,,,6/1/2007,English,"Chidoo Investment,Naidon Films,One & Two Film",,706
2203,German Wahala,,"Emmanuel Cho,Stanley Mba",,Drama,,,4/1/2007,English,"Aneson Stans International,D. Tropical Concept",,271
4397,Fighting Fate,,Chibuike Ibe,Victor Negro,Drama,,,7/1/2022,English,Rok Studios,,297
6110,Marriage Apart,,Ikechukwu Onyeka,,Drama,,,1/1/2008,English,Okeson Electronic,,370
6324,Dangerous Blood,,Ernest Obi,,Drama,,,9/1/2005,English,Sunec Movies,,532
5570,Pair,,Iyke Odife,"Adaeze Ibechukwu,Ruth Kadiri",Drama,,,12/1/2021,English,Rok Studios,,287
5171,Ladies Gang 2,,Afam Okereke,Ruth Kadiri,Drama,,,6/1/2011,English,Allmark Movie,72,605
7068,Danger Signal,,Teco Benson,"Ikenna Aniekwe,Nyikwagh Bat Hills,Chikodile Okeke",Crime,Drama,,10/1/2004,English,Ossy Affason Production,,682
1176,Before The Rain 2,,Ikechukwu Onyeka,Chidi Chijioke,Drama,,,9/1/2008,English,"Black Star Entertainment,Sky Movies",,599
5841,Destiny'S Challenge,,Mykel Ajaere,,Drama,,,2/1/2005,English,O'King International Ltd.,,781
1186,Ajindo,,Afeez Abiodun,Damilola Omotoso,Drama,,,5/1/2021,Yoruba,Liz Eldemira Films,110,258
7211,Thorn,,Bola Akanbi,Bola Akanbi,Short,Drama,,1/1/2019,English,Accelerate TV,9,71
1380,Before Midnight,,Michael Mac Renner,"Michael Mac Renner,Akinsiwaju Sanya",Short,Comedy,,1/1/2021,English,,13,2
4067,Trust Issues,,Tissy Nnachi,Jide George,Drama,,,7/1/2019,English,"Danuch Productions,Rok Studios",89,278
3465,Bitter Generation 3,,Ifeanyi Ogbonna,"Lucy Awoji,Ejike Chinedu Obim",Drama,,,3/1/2010,English,Soul Rise Production,,712
5937,Omo Iya Meta,,Adewale Adetunji,,Drama,,,5/1/2008,Yoruba,,,132
5101,Love Bracket,,Olowajaiye Michael,Darlington Chukwunyere,Comedy,,,6/1/2021,English,Fun World Production,,238
917,Ir„∫nmol„®,,Tope Egbeji,,Drama,,,7/1/2008,Yoruba,Rollex,,70
4423,Separate Lives,,Kabat Esosa Egbon,,Drama,,,1/1/2004,English,Kas-Vid International,,689
5474,Royal War,,Prince Emeka Ani,Ugezu J. Ugezu,Drama,,,2/1/2009,English,De-Kings Production,,791
3286,The Village,,Akin-Tijani Balogun,Vivian Chiji,Drama,,,8/1/2018,English,Rok Studios,,270
4789,Nne: The Jewel Of Ukelu Kingdom,,Linus Akubuilo,,Drama,,,11/1/2012,English,Don-Nkems Investment,,546
7150,Just Us,,Chinneylove Eze,"Chinneylove Eze,Blessing Ire",Drama,Romance,,7/1/2022,English,ChinneyLove Eze Production,91,231
3575,The Good Wife,,Okey-Zubelu Okoh,Chinneylove Eze,Drama,,,4/1/2015,English,Crystal Pictures,111,437
2286,Dokin Karfi,,Nasir B. Muhd,,Drama,,,12/1/2008,Hausa,,,30
7420,Perfect,,Uche Odoputa,Confidence Onyejegbu,Drama,,,10/1/2017,English,Rok Studios,,233
666,Reach,,Biodun Stephen,"Adenike Adebayo-Esho,Bolaji Ogunmola,Mannie Oiseomaye",Comedy,Romance,,2/1/2020,English,"Rok Studios,ShutterSpeed Projects",,518
3412,Stand By Me,,Emeka Obiakonwa,Emeka Obiakonwa,Drama,,,1/1/2004,English,Andy Best Electronics,,275
295,Stupid Movie,6.3,Stanlee Ohikhuare,Stanlee Ohikhuare,Comedy,,,7/1/2015,English,"Mighty Jot Studios,Mighty Jot Studios",120,246
1655,Tomo Tiya,,Soji Eweade,,Drama,,,10/1/2008,Yoruba,Citizen Entertainment,,379
5457,Beautiful Soul,,Tchidi Chikere,,Drama,,,4/1/2008,English,Nickson Production,,410
3450,The Accursed,,Ruke Amata,,Drama,,,5/1/2007,English,"Chiyelugo Productions Nigeria,Fabian Dim Production",,245
6592,Ladies World 2,,Sunday Nnajiude,,Drama,,,11/1/2005,English,Snude Entertainment,,666
4688,Idia: The Idah War,,"Patience Okhuofu,Patience 'Ovo Okhuofu",Patience 'Ovo Okhuofu,Short,Action,Drama,10/1/2018,English,Patovo Productions,19,25
6636,A Man'S Choice,,Tola Odunsi,Damilola Elebe,Drama,,,10/1/2018,English,Red TV,201823,272
5390,Waves And Tides,,,,Short,,,7/1/2022,English,Kayo Media,2,3
6662,The Other Side,,Jumoke Olatunde,Jumoke Olatunde,Drama,,,8/1/2021,English,Parables Entertainment,,74
4641,A Time To Die,,Ernest Obi,,Drama,,,2/1/2005,English,Akagod Investments,,477
1318,War Game,,Obi Callys Obinali,,Action,Drama,Thriller,5/1/2006,English,Simony Productions,,651
568,Stranded,,Uche Agbo,Chidi Nwaogu,Drama,,,12/1/2020,English,MIC Productions,60,5
5454,Pain And Beyond,,Biodun Stephen,Itunuoluwa Adefusi,Drama,,,2/1/2022,English,"Desparanza Media,Rok Studios",,389
5059,Mummy Why,,Ernest Obi,Nnaemeka Nani Boi Eze,Drama,,,7/1/2016,English,Nani Boi Productions,180,260
3454,Ikenna'S Trial,,Allen Onyige,Tomi Folowosele,Drama,,,1/1/2023,English,Anecdote Media,,138
4013,A Lie Between,,Tope Alake,,Drama,,,11/1/2018,English,"Film House Productions,Peggy Ovire Productions",124,214
6669,Tip Of The Edge,,Akorede Azeez,Nwamaka Chikezie,Short,Drama,Thriller,6/1/2020,English,Hive Film Collective,8,7
925,Entanglement 4,,Lancelot Oduwa Imasuen,,Drama,,,9/1/2009,English,Reemmy Jes Production (RJP),,1212
7203,Mercy The Bus Driver 3,,Ifeanyi Ogbonna,"Uchenna Ivo,Ruth Kadiri",Drama,,,3/1/2012,English,Bold Step Pictures,,528
2539,Behind The Scenes,,"Steve Echendu,Ifeanyi Ogbonna","Alexandra Alexander,Adaeze Ibechukwu",Comedy,,,12/1/2015,English,Xander Production,,362
4818,Burning Desire,,Dickson Iroegbu,"Dickson Iroegbu,Tai Emeka Obasi",Drama,,,7/1/2004,English,Amaco Investments,,604
835,Forgive Me,,Emeka Nwabueze,Morgan Ukaegbu,Drama,,,9/1/2007,English,Magnetic Lynks,,519
4159,Loved You First,,Daniel Oriahi,,Drama,,,11/1/2016,English,Rok Studios,,288
5878,Fauwax,,Hussaini Ali Muhammad,Abba Harara,Drama,,,9/1/2019,Hausa,Sultan Films Factories,,114
3491,To Love And Live Again,,Ifeanyi Azodo,"Sunny Collins,Queen Nzegwu",Drama,,,4/1/2005,English,Great Movies Ind. Ltd.,,613
1026,Black Bride,,Okey Ifeanyi,Ruth Kadiri,Drama,,,6/1/2017,English,"Rok Studios,Ruth Kadiri's Production",84,203
2727,This Lady Called Life,7.2,Kayode Kasum,Toluwani Obayan,Drama,,,5/1/2020,English,"AzureNoir&Co,Film Trybe",120,300
5749,Promise & Fail 2,,Tarila Thompson,,Drama,,,11/1/2004,English,Elonel International Ltd.,,982
5024,Blast,,Tosin Ibitoye,"Pelumi Agboola,Tosin Ibitoye",Short,Comedy,,12/1/2019,English,Accelerate TV,11,41
5793,Gangs Of J-Town,,,,Action,Crime,,11/1/2018,English,Mega Brain Studio,10,13
6649,Bereaved Love,,Michael Jaja,Nduka Nwobodo,Drama,,,5/1/2021,English,"Magic Movies Industries,Rok Studios",,210
6573,Obi Omo,,Lanre Adedeji,,Drama,,,5/1/2009,Yoruba,,,162
3276,Brain Box,,Ikechukwu Onyeka,Chuks Obiorah,Drama,,,5/1/2006,English,"Future King Productions,Great Favour Production",,635
3039,Babban Gida,,Falalu A. Dorayi,"Shafiu Dauda Gwiwa,Adam A. Zango",Comedy,,,10/1/2014,Hausa,Prince Zango Productions,,78
5510,Before Ordination 2,,MacCollins Chidebe,"Ndudi Ojini,Ugezu J. Ugezu",Drama,,,10/1/2006,English,Nojin Productions,89,743
5940,A Soldier'S Story 2: Return From The Dead,4.8,Frankie Ogar,Frankie Ogar,Action,,,5/1/2021,English,"Frankie Ogar Films,Mekdoss Prodcutions",105,578
7046,Testimonies Of Pain 2,,Ikenna Aniekwe,Ikenna Aniekwe,Drama,,,4/1/2009,English,Ossy Okeke Jnr. Production,,485
5348,Four Sisters 3,,Simi Opeoluwa,,Drama,,,3/1/2008,English,Danga Movies International,,408
3734,World Of Lust,,Okey-Zubelu Okoh,"Uche Nancy,Okey-Zubelu Okoh",Drama,,,6/1/2014,English,Uche Nancy Production,,143
5584,Getting Over Him,,Desmond Elliot,"Bunmi Ajakaiye,Uduak Isong Oguamanam",Comedy,Romance,,1/1/2018,English,Closer Pictures,,511
3230,The Devil Within,,Okey-Zubelu Okoh,Akinlosotu Femi Depsy,Drama,,,4/1/2019,English,Mozzyva Pictures,,292
1989,Curse Of The Seven,,Austin Nnaemeka Soundmind,Austin Nnaemeka Soundmind,Horror,,,2/1/2016,English,G Studios,,361
1091,American Husband,,MacCollins Chidebe,,Drama,,,6/1/2004,English,Great Future Production Company,,465
539,Rage,,Shittu Taiwo,"Ishaya Bako,Shittu Taiwo",Short,Action,Horror,,English,,7,8
3559,Paint My Dreams,,Chima Igbokwe,Chima Igbokwe,Short,Drama,,12/1/2020,English,"Chima Igbokwe Studios,Palmtree Media Works",20,7
5691,My Best Friend,,Andy Amenechi,,Drama,,,3/1/2003,English,O.J. Production,,548
1108,Mimi,,Samuel Olatunji,Joy Isi Bewaji,Comedy,,,5/1/2021,English,"007 Global,Aulmedia Studios",,727
3756,Insecurity,,MacCollins Chidebe,,Drama,,,11/1/2007,English,Magic Movies Production,,441
5439,The Compromise,,Best Okoduwa,"Patrick Nnamani,Seun Adebajo Osigbesan",Short,Drama,,11/1/2021,English,Zsheunic Production,38,154
2331,Spirit Of Love 2,,Charles Inojie,,Drama,,,1/1/2006,English,Simony Productions,,520
3658,Celebration Of Death,,Franklin Chinedum Nwoko,,Drama,,,11/1/2005,English,"Blow Entertainment,Macjonaas Pictures",,586
1494,41Love,,Ikechukwu Onyeka,Doris Ariole,Comedy,Drama,,12/1/2015,English,Oakfil Productions,108,412
5818,Sorrows Of Love,,Victor Okoli,,Drama,,,6/1/2003,English,"Cidon Movies International,Osytex Industries Nigeria",,488
4284,Tiwa'S Story,,Okey-Zubelu Okoh,Chinneylove Eze,Drama,,,3/1/2018,English,ChinneyLove Eze Production,85,298
4047,Dangerous Mood,,Iyke Odife,,Drama,,,2/1/2001,English,"Aka God Productions,Andy Iyke Production",,369
6915,The Stand Up,,Jide 'JBlaze' Oyegbile,,Comedy,Drama,,10/1/2022,English,Peekaboo Productions,,405
3464,Iwa Eda,,Simon Peacemaker,Adaeze Ibechukwu,Drama,,,6/1/2022,English,"Rok Studios,Yewande Adekoya Abiodun Productions",124,160
5755,Great Ambassadors 2,,Kalu Anya,"Chibuzor Emelu,Andrew Nuadi",Drama,,,7/1/2007,English,"Pressing Forward Production,Rich-Rock Productions",,808
4007,Taking Chances 2,,Tarila Thompson,Tarila Thompson,Drama,,,1/1/2006,English,Uche Links Movies,,147
1307,Broken Trust,,Ugezu J. Ugezu,"N'Dave David Njoku,Vera C. Uzokwe",Drama,,,10/1/2017,English,Presstoria Production,,339
5484,King Akubueze,,Nonso Emekaekwue,Greg Chyke Inawodoh,Drama,,,6/1/2014,English,Samgold Productions,,893
5910,A House Without A Home,,Tissy Nnachi,"Ejike Chinedu Obim,Francis Uzoma",Drama,,,10/1/2018,English,Rok Studios,,288
1883,Just Before I Do,,Solomon Essang,"Bill Bidiaque,Oluyinka Omilani",Drama,,,4/1/2018,English,Omilan Productions,,253
3020,Negative Influence,,Okey-Zubelu Okoh,,Drama,Romance,,6/1/2004,English,Nojin Agency,,730
4467,Flipped,,Emeka Bishop Nwabunze,Francis Uzoma,Drama,,,5/1/2021,English,"One & Two Films,Rok Studios",130,357
5829,Commitment Shy,,Reginald Ebere,Chisom Juliet Okereke,Drama,,,12/1/2016,English,"Divine Touch Productions,Rok Studios",138,419
3964,Deep Water,,Okey-Zubelu Okoh,"Uche Nancy,Okey-Zubelu Okoh",Drama,,,11/1/2012,English,Softel Productions,58,894
3031,Power Must Change Hands 3,,Okezie Iroka,,Drama,,,12/1/2006,English,Infinity Films,,370
791,Married To The Enemy 2,,Willie Adah Ajenge,,Drama,,,12/1/2006,English,Classic Movies,,804
7424,One Moment In Time,,John Njamah,Kehinde Olorunyomi,Drama,,,1/1/2016,English,Next Level Cinema,75,474
5430,Stale,,Austin Nwaolie,Francisca Eleyele,Drama,,,6/1/2022,English,"EmmDream Productions,Rok Studios",105,451
1830,Ile Aje,,Monsuru Obadina,,Drama,,,9/1/2006,Yoruba,"Rotimi Makinde Production,Zentury Pictures",,484
4792,Falling Apart 2,,Reginald Ebere,,Drama,,,9/1/2004,English,P. Collins Productions,,354
1018,Ordinary People,,Desmond Elliot,Vivian Chiji,Drama,,,6/1/2017,English,"Denziot Pictures,Rok Studios",,632
905,Before Getting Married,,Ikechukwu Onyeka,"Stessi King,Emeka Michael Oguike",Drama,,,9/1/2016,English,Harmer Brooks Movies,,263
2040,Logun Ofe,,Rasaq Olayiwola,"Bose Akinola,Rasaq Olayiwola",Drama,,,7/1/2017,Yoruba,Nollywood Movie Box,,104
2385,Douglas My Love 2,,Paul Obazele,,Drama,,,1/1/2004,English,AZ Resources,,295
5383,Heart Of A Widow 2,,Michael Jaja,"Michael Jaja,Chijioke Nneji",Drama,,,1/1/2011,English,Magic Movies Production,60,356
4816,Backup Wife,,Sobe Charles Umeh,Yinka Ogun,Romance,,,12/1/2017,English,"Closer Pictures,Rok Studios",91,307
4435,The Plot,,Edward Uka,Edward Uka,Drama,,,4/1/2018,English,Uche Nnanna Productions,,423
7402,Tania'S Trap,,Okey Ifeanyi,Francis Uzoma,Drama,,,9/1/2022,English,"Re'Dreams Pictures,Rok Studios",155,366
4711,Them And Us,,Tolu Sholanke,Xavier Ighorodje,Drama,,,,English,TogetherNow Production,,143
5255,Price Of Peace,,Ikenna Aniekwe,"Ikenna Aniekwe,Ossy Okeke",Drama,,,4/1/2007,English,Ossy Affason Production,,645
6812,Beyond The Song 2,,David Uro,,Drama,,,4/1/2003,English,Samcivic Investment,,138
3703,Irreplaceable,,Gabriel Okechukwu Odoh,Gabriel Okechukwu Odoh,Short,Drama,Romance,10/1/2020,English,MIC Productions,,13
7003,K„≤S„©Fow„≥R„†,,Tajudeen Mobolaji Arotambo,,Drama,,,2/1/2006,Yoruba,Legend Pictures,,284
3521,The Damned,,Chris Eneaji Eneng,Tunde Apalowo,Drama,,,6/1/2017,English,Rok Studios,,422
4692,Mad Sex,,Ifeanyi Ogbonna,"Ruth Kadiri,Arthur Nwawulu",Drama,,,2/1/2010,,Avionic Productions,64,854
3954,Windfall,,MacCollins Chidebe,,Drama,,,1/1/2005,English,Annex Merchandise Ltd.,,507
5583,Queen Aziza,,,,Drama,,,1/1/2016,English,Anyi Mindset,45,364
3764,Crisis In Paradise 2,,Ikechukwu Onyeka,,Drama,,,5/1/2007,English,Great Entertainment,,884
508,Honey & Sweet Stuff,,Sylvia Oluchy,Sylvia Oluchy,Short,Comedy,Romance,3/1/2020,English,Goldmyne TV,20,251
2504,Ito Funfun 2,,Ade Ajiboye,,Drama,,,12/1/2004,Yoruba,Olasco Films,,497
5083,Thunderbolt: Magun,6,Tunde Kelani,"Adebayo Faleti,Femi Kayode,Tunde Kelani",Drama,,,6/1/2001,"English,Ibo,Yoruba",Mainframe Film and Television Productions,110,152
1705,Unconventional,,Saheed Apanpa,Stella Ekwueme,Comedy,Drama,,8/1/2021,English,"Apanpa Pictures Media,Mia Alpha Movies",30,241
5907,The Hands You'Re Dealt,,Aniedi Awah Noba,"Uche Nancy,Jane Okeagu",Drama,,,5/1/2022,English,Uche Nancy Production,,182
2451,Odudu Kingdom 3,,Emeka Nwosu,,Drama,,,3/1/2007,English,Sheborn Productions,,311
2321,Agwaetiti Obiuto,,Onyeka Nwelue,"Cheta Igbokwe,Onyeka Nwelue",Drama,,,5/1/2018,Ibo,Blues and Hills Pictures,,74
2553,Tidi Ba Baje,,Oluwole Adedeji,,Drama,,,5/1/2006,Yoruba,,,354
2610,"A Moment, I Remember",,John Tumeun,Ruth Finnegan,Short,Drama,,6/1/2022,English,Shanpepe Films,9,8
841,Arise Magazine Lagos Fashion Week,,Kenim,,Short,News,,11/1/2012,English,ARISE Magazine,5,4
5267,Stronger Than Pain,,Armani J. Armani,Uche Nancy,Drama,,,12/1/2020,English,Uche Nancy Production,189,64
1694,Angels Forever,,Chico Ejiro,Damijo Efe Young,Drama,,,4/1/2006,English,Chiyelugo Productions Nigeria,,836
6664,Deceit Of The Gods,,Chinny Chukwu Ahaneku,Chinny Chukwu,Drama,History,,1/1/2008,English,Candid Pictures Production,105,44
6174,Cry Freedom!,6.9,Ola Balogun,"Ola Balogun,Meja Mwangi",Drama,,,7/1/1981,English,Afrocult Foundation,90,8
7279,Fairytales,,Saheed Apanpa,Alesh Sanni,Drama,,,4/1/2020,"Yoruba,English",Timolak International,,243
2921,Troubled Sea,,Okey Ifeanyi,"Okey Ifeanyi,Agu Gift Ihuoma",Drama,,,6/1/2022,English,Corpus Christi Production,114,291
2057,Angel In Hell 2,,Ikechukwu Onyeka,,Drama,,,1/1/2006,English,Future King Productions,,857
6374,Husband Shopping,,Pascal Amanfo,,Comedy,Romance,,11/1/2014,English,50th Film Academy,,70
4088,Blood Money,,Chico Ejiro,,Drama,,,,English,,,663
5228,'76,5.5,Izu Ojukwu,,Drama,Romance,,11/1/2016,"English,Ibo","Adonis Production,Digital Jungle Studios,Princewill's Trust",118,662
5653,Abused,,Austin Nnaemeka Soundmind,,Drama,,,3/1/2022,English,"Ibaka TV,Tonia Essien Productions",,280
2063,Torera,,Titi Jeje,Oluwaseun Ayanbode,Drama,,,4/1/2020,Yoruba,"Corporate Pictures,Nkechi Films Production",,164
3244,Police Officer,,Sunny Collins,,Action,,,4/1/2002,English,Great Movies Ind. Ltd.,,391
4625,Sex And Love,,Ruth Kadiri,Ruth Kadiri,Romance,,,2/1/2018,English,Ruth Kadiri's Production,103,279
2514,Kpians: The Feast Of Souls,7,Stanlee Ohikhuare,Stanlee Ohikhuare,Action,Horror,,9/1/2014,English,"Mighty Jot Studios,Mighty Jot Studios",108,476
3952,Women At Large,,Franca Brown,Uju Brown,Drama,,,2/1/2007,English,Ruby Diamond Pictures,,651
1913,Angel In Hell,,Ikechukwu Onyeka,"Tai Emeka Obasi,Victor Okereke",Drama,,,5/1/2006,English,Future King Productions,,516
2147,Undisputed Truth,,Uzoma Sunday Logicman,"Ohama Daniel,Uzoma Sunday Logicman,Uzoma Sunday",Drama,,,9/1/2021,English,Logicman TV,143,17
3591,Ayo Ni Mo Fe,,Tunde Kelani,,Drama,,,4/1/1994,Yoruba,Mainframe Film and Television Productions,100,115
6414,Second Adam 2,,Theodore Anyanji,,Drama,,,4/1/2005,English,Elonel International Ltd.,,719
285,The Scorpion,,Tchidi Chikere,,Drama,,,12/1/2005,English,Emmalex Associates Ltd.,,272
5480,Daytime Lovers,,Ernest Obi,Tracy Daniels,Drama,,,12/1/2006,English,"Great God Production,Valseco Industries",,469
2116,Crux,,Amara Angel Amuzuo,"Amara Angel Amuzuo,Chris Maledo",Drama,,,10/1/2019,English,Nitaria Intl. Concept,92,183
6292,Crazy Love,,Socrate Safo,Socrate Safo,Drama,,,1/1/2015,English,Bold Step Pictures,139,9
3190,To Love A Stranger 2,,Andy Amenechi,,Drama,,,12/1/2005,English,P. Collins Productions,,494
6889,Madam 10/10,,Emmanuel Anyaka,"Emmanuel Anyaka,Patience Attang",Comedy,,,11/1/2015,English,PAAB Production,,547
1266,A Woman'S Authority 2,,Osondu Odom,,Drama,,,11/1/2008,English,Guniks Investment,,355
6807,Downhill,8.6,Michael Akinrogunde,Valerie Izuegbuna,Drama,,,5/1/2021,English,Applebiz Production,84,458
4277,The Code 2,,Nonso Emekaekwue,"Locomotive,Uyi Kelvin Osifo",Drama,,,9/1/2011,English,Unique Movie,71,685
1922,Redline,,Paul Apel Papel,,Drama,,,12/1/2015,English,Uzee Multi Concept,,133
4406,My Brother'S Wife,,Tope Alake,Adaeze Ibechukwu,Romance,,,9/1/2019,English,Rok Studios,123,240
1718,The Humble Lion,,Prince Emeka Ani,"Nkem Alu,Prince Emeka Ani",Drama,,,8/1/2006,English,Nwaeze Investment,,532
5687,Meet The Ohafia Nigeria World Monarch Your Imperial Majesty Eze-Nwanyi Ugwunwa Ajike,,,,History,,,4/1/2018,,Kate Angel Productions,,8
4931,Osuofia In London 2,7.1,Kingsley Ogoro,Kingsley Ogoro,Comedy,,,7/1/2004,English,Kingsley Ogoro Production,72,369
3733,Olakitan,,Okiki Afolayan,,Drama,,,12/1/2021,Yoruba,G.O. Adetayo Films,,212
2667,A Fight To Live 3,,Chijioke Okeke Oguno,,Drama,,,1/1/2018,English,AflikTv,,180
4706,24Th July,,Okey-Zubelu Okoh,"Okey-Zubelu Okoh,Hyacinth Onwuka",Drama,,,3/1/2010,English,Okija-Amaka Pictures,,718
428,The Bridge,,,,Comedy,,,1/1/2016,English,Dope7 Media,25,122
1008,Crazy Therapy,,Jide 'JBlaze' Oyegbile,,Drama,,,11/1/2022,English,Stardust Picture Productions,,374
